panel,group,x,density
2,8,13.81416,0.0
2,8,13.86173,0.0
2,8,13.90929,0.0
2,8,13.95686,0.0
2,8,14.00442,0.0
2,8,14.05199,0.0
2,8,14.09956,0.0
2,8,14.14712,0.0
2,8,14.19469,0.0
2,8,14.24226,0.0
2,8,14.28982,0.0
2,8,14.33739,0.0
2,8,14.38496,0.0
2,8,14.43252,0.0
2,8,14.48009,0.0
2,8,14.52765,0.0
2,8,14.57522,0.0
2,8,14.62279,0.0
2,8,14.67035,0.0
2,8,14.71792,0.0
2,8,14.76549,0.0
2,8,14.81305,0.0
2,8,14.86062,0.0
2,8,14.90819,0.0
2,8,14.95575,0.0
2,8,15.00332,0.0
2,8,15.05088,0.0
2,8,15.09845,0.0
2,8,15.14602,0.0
2,8,15.19358,0.0
2,8,15.24115,0.0
2,8,15.28872,0.0
2,8,15.33628,0.0
2,8,15.38385,0.0
2,8,15.43142,0.0
2,8,15.47898,0.0
2,8,15.52655,0.0
2,8,15.57412,0.0
2,8,15.62168,0.0
2,8,15.66925,0.0
2,8,15.71681,0.0
2,8,15.76438,0.0
2,8,15.81195,0.0
2,8,15.85951,0.0
2,8,15.90708,0.0
2,8,15.95465,0.0
2,8,16.00221,0.0
2,8,16.04978,0.0
2,8,16.09735,0.0
2,8,16.14491,0.0
2,8,16.19248,0.0
2,8,16.24004,0.0
2,8,16.28761,0.0
2,8,16.33518,0.0
2,8,16.38274,0.0
2,8,16.43031,0.0
2,8,16.47788,0.0
2,8,16.52544,0.0
2,8,16.57301,0.0
2,8,16.62058,0.0
2,8,16.66814,0.0
2,8,16.71571,0.0
2,8,16.76327,0.0
2,8,16.81084,0.0
2,8,16.85841,0.0
2,8,16.90597,0.0
2,8,16.95354,0.0
2,8,17.00111,0.0
2,8,17.04867,0.0
2,8,17.09624,0.0
2,8,17.14381,0.0
2,8,17.19137,0.0
2,8,17.23894,0.0
2,8,17.2865,0.0
2,8,17.33407,0.0
2,8,17.38164,0.0
2,8,17.4292,0.0
2,8,17.47677,0.0
2,8,17.52434,0.0
2,8,17.5719,0.0
2,8,17.61947,0.0
2,8,17.66704,0.0
2,8,17.7146,0.0
2,8,17.76217,0.0
2,8,17.80973,0.0
2,8,17.8573,0.0
2,8,17.90487,0.0
2,8,17.95243,0.0
2,8,18.0,0.0
2,12,-25.0,0.0
2,12,-24.95243,0.0
2,12,-24.90487,0.0
2,12,-24.8573,0.0
2,12,-24.80973,0.0
2,12,-24.76217,0.0
2,12,-24.7146,0.0
2,12,-24.66704,0.0
2,12,-24.61947,0.0
2,12,-24.5719,0.0
2,12,-24.52434,0.0
2,12,-24.47677,0.0
2,12,-24.4292,0.0
2,12,-24.38164,0.0
2,12,-24.33407,0.0
2,12,-24.2865,0.0
2,12,-24.23894,0.0
2,12,-24.19137,0.0
2,12,-24.14381,0.0
2,12,-24.09624,0.0
2,12,-24.04867,0.0
2,12,-24.00111,0.0
2,12,-23.95354,0.0
2,12,-23.90597,0.0
2,12,-23.85841,0.0
2,12,-23.81084,0.0
2,12,-23.76327,0.0
2,12,-23.71571,0.0
2,12,-23.66814,0.0
2,12,-23.62058,0.0
2,12,-23.57301,0.0
2,12,-23.52544,0.0
2,12,-23.47788,0.0
2,12,-23.43031,0.0
2,12,-23.38274,0.0
2,12,-23.33518,0.0
2,12,-23.28761,0.0
2,12,-23.24004,0.0
2,12,-23.19248,0.0
2,12,-23.14491,0.0
2,12,-23.09735,0.0
2,12,-23.04978,0.0
2,12,-23.00221,0.0
2,12,-22.95465,0.0
2,12,-22.90708,0.0
2,12,-22.85951,0.0
2,12,-22.81195,0.0
2,12,-22.76438,0.0
2,12,-22.71681,0.0
2,12,-22.66925,0.0
2,12,-22.62168,0.0
2,12,-22.57412,0.0
2,12,-22.52655,0.0
2,12,-22.47898,0.0
2,12,-22.43142,0.0
2,12,-22.38385,0.0
2,12,-22.33628,0.0
2,12,-22.28872,0.0
2,12,-22.24115,0.0
2,12,-22.19358,0.0
2,12,-22.14602,0.0
2,12,-22.09845,0.0
2,12,-22.05088,0.0
2,12,-22.00332,0.0
2,12,-21.95575,0.0
2,12,-21.90819,0.0
2,12,-21.86062,0.0
2,12,-21.81305,0.0
2,12,-21.76549,0.0
2,12,-21.71792,0.0
2,12,-21.67035,0.0
2,12,-21.62279,0.0
2,12,-21.57522,0.0
2,12,-21.52765,0.0
2,12,-21.48009,0.0
2,12,-21.43252,0.0
2,12,-21.38496,0.0
2,12,-21.33739,0.0
2,12,-21.28982,0.0
2,12,-21.24226,0.0
2,12,-21.19469,0.0
2,12,-21.14712,0.0
2,12,-21.09956,0.0
2,12,-21.05199,0.0
2,12,-21.00442,0.0
2,12,-20.95686,0.0
2,12,-20.90929,0.0
2,12,-20.86173,0.0
2,12,-20.81416,0.0
2,12,-20.76659,0.0
2,12,-20.71903,0.0
2,12,-20.67146,0.0
2,12,-20.62389,0.0
2,12,-20.57633,0.0
2,12,-20.52876,0.0
2,12,-20.48119,0.0
2,12,-20.43363,0.0
2,12,-20.38606,0.0
2,12,-20.3385,0.0
2,12,-20.29093,0.0
2,12,-20.24336,0.0
2,12,-20.1958,0.0
2,12,-20.14823,0.0
2,12,-20.10066,0.0
2,12,-20.0531,0.0
2,12,-20.00553,0.0
2,12,-19.95796,0.0
2,12,-19.9104,0.0
2,12,-19.86283,0.0
2,12,-19.81527,0.0
2,12,-19.7677,0.0
2,12,-19.72013,0.0
2,12,-19.67257,0.0
2,12,-19.625,0.0
2,12,-19.57743,0.0
2,12,-19.52987,0.0
2,12,-19.4823,0.0
2,12,-19.43473,0.0
2,12,-19.38717,0.0
2,12,-19.3396,0.0
2,12,-19.29204,0.0
2,12,-19.24447,0.0
2,12,-19.1969,0.0
2,12,-19.14934,0.0
2,12,-19.10177,0.0
2,12,-19.0542,0.0
2,12,-19.00664,0.0
2,12,-18.95907,0.0
2,12,-18.9115,0.0
2,12,-18.86394,0.0
2,12,-18.81637,0.0
2,12,-18.76881,0.0
2,12,-18.72124,0.0
2,12,-18.67367,0.0
2,12,-18.62611,0.0
2,12,-18.57854,0.0
2,12,-18.53097,0.0
2,12,-18.48341,0.0
2,12,-18.43584,0.0
2,12,-18.38827,0.0
2,12,-18.34071,0.0
2,12,-18.29314,0.0
2,12,-18.24558,0.0
2,12,-18.19801,0.0
2,12,-18.15044,0.0
2,12,-18.10288,0.0
2,12,-18.05531,0.0
2,12,-18.00774,0.0
2,12,-17.96018,0.0
2,12,-17.91261,0.0
2,12,-17.86504,0.0
2,12,-17.81748,0.0
2,12,-17.76991,0.0
2,12,-17.72235,0.0
2,12,-17.67478,0.0
2,12,-17.62721,0.0
2,12,-17.57965,0.0
2,12,-17.53208,0.0
2,12,-17.48451,0.0
2,12,-17.43695,0.0
2,12,-17.38938,0.0
2,12,-17.34181,0.0
2,12,-17.29425,0.0
2,12,-17.24668,0.0
2,12,-17.19912,0.0
2,12,-17.15155,0.0
2,12,-17.10398,0.0
2,12,-17.05642,0.0
2,12,-17.00885,0.0
2,12,-16.96128,0.0
2,12,-16.91372,0.0
2,12,-16.86615,0.0
2,12,-16.81858,0.0
2,12,-16.77102,0.0
2,12,-16.72345,0.0
2,12,-16.67588,0.0
2,12,-16.62832,0.0
2,12,-16.58075,0.0
2,12,-16.53319,0.0
2,12,-16.48562,0.0
2,12,-16.43805,0.0
2,12,-16.39049,0.0
2,12,-16.34292,0.0
2,12,-16.29535,0.0
2,12,-16.24779,0.0
2,12,-16.20022,0.0
2,12,-16.15265,0.0
2,12,-16.10509,0.0
2,12,-16.05752,0.0
2,12,-16.00996,0.0
2,12,-15.96239,0.0
2,12,-15.91482,0.0
2,12,-15.86726,0.0
2,12,-15.81969,0.0
2,12,-15.77212,0.0
2,12,-15.72456,0.0
2,12,-15.67699,0.0
2,12,-15.62942,0.0
2,12,-15.58186,0.0
2,12,-15.53429,0.0
2,12,-15.48673,0.0
2,12,-15.43916,0.0
2,12,-15.39159,0.0
2,12,-15.34403,0.0
2,12,-15.29646,0.0
2,12,-15.24889,0.0
2,12,-15.20133,0.0
2,12,-15.15376,0.0
2,12,-15.10619,0.0
2,12,-15.05863,0.0
2,12,-15.01106,0.0
2,12,-14.9635,0.0
2,12,-14.91593,0.0
2,12,-14.86836,0.0
2,12,-14.8208,0.0
2,12,-14.77323,0.0
2,12,-14.72566,0.0
2,12,-14.6781,0.0
2,12,-14.63053,0.0
2,12,-14.58296,0.0
2,12,-14.5354,1e-05
2,12,-14.48783,1e-05
2,12,-14.44027,1e-05
2,12,-14.3927,1e-05
2,12,-14.34513,2e-05
2,12,-14.29757,2e-05
2,12,-14.25,3e-05
2,12,-14.20243,3e-05
2,12,-14.15487,4e-05
2,12,-14.1073,5e-05
2,12,-14.05973,7e-05
2,12,-14.01217,8e-05
2,12,-13.9646,0.0001
2,12,-13.91704,0.00013
2,12,-13.86947,0.00016
2,12,-13.8219,0.0002
2,12,-13.77434,0.00024
2,12,-13.72677,0.0003
2,12,-13.6792,0.00036
2,12,-13.63164,0.00044
2,12,-13.58407,0.00054
2,12,-13.5365,0.00065
2,12,-13.48894,0.00078
2,12,-13.44137,0.00093
2,12,-13.39381,0.0011
2,12,-13.34624,0.00131
2,12,-13.29867,0.00155
2,12,-13.25111,0.00182
2,12,-13.20354,0.00213
2,12,-13.15597,0.00248
2,12,-13.10841,0.00288
2,12,-13.06084,0.00333
2,12,-13.01327,0.00384
2,12,-12.96571,0.0044
2,12,-12.91814,0.00503
2,12,-12.87058,0.00572
2,12,-12.82301,0.00648
2,12,-12.77544,0.00731
2,12,-12.72788,0.00821
2,12,-12.68031,0.00918
2,12,-12.63274,0.01023
2,12,-12.58518,0.01135
2,12,-12.53761,0.01254
2,12,-12.49004,0.0138
2,12,-12.44248,0.01512
2,12,-12.39491,0.0165
2,12,-12.34735,0.01792
2,12,-12.29978,0.0194
2,12,-12.25221,0.0209
2,12,-12.20465,0.02243
2,12,-12.15708,0.02397
2,12,-12.10951,0.02551
2,12,-12.06195,0.02704
2,12,-12.01438,0.02854
2,12,-11.96681,0.03
2,12,-11.91925,0.0314
2,12,-11.87168,0.03273
2,12,-11.82412,0.03398
2,12,-11.77655,0.03513
2,12,-11.72898,0.03616
2,12,-11.68142,0.03707
2,12,-11.63385,0.03785
2,12,-11.58628,0.03848
2,12,-11.53872,0.03897
2,12,-11.49115,0.03929
2,12,-11.44358,0.03945
2,12,-11.39602,0.03945
2,12,-11.34845,0.03929
2,12,-11.30088,0.03896
2,12,-11.25332,0.03848
2,12,-11.20575,0.03784
2,12,-11.15819,0.03707
2,12,-11.11062,0.03615
2,12,-11.06305,0.03512
2,12,-11.01549,0.03397
2,12,-10.96792,0.03272
2,12,-10.92035,0.03139
2,12,-10.87279,0.02999
2,12,-10.82522,0.02853
2,12,-10.77765,0.02703
2,12,-10.73009,0.0255
2,12,-10.68252,0.02396
2,12,-10.63496,0.02242
2,12,-10.58739,0.02089
2,12,-10.53982,0.01938
2,12,-10.49226,0.01791
2,12,-10.44469,0.01648
2,12,-10.39712,0.01511
2,12,-10.34956,0.01379
2,12,-10.30199,0.01253
2,12,-10.25442,0.01134
2,12,-10.20686,0.01022
2,12,-10.15929,0.00918
2,12,-10.11173,0.0082
2,12,-10.06416,0.0073
2,12,-10.01659,0.00647
2,12,-9.96903,0.00571
2,12,-9.92146,0.00502
2,12,-9.87389,0.0044
2,12,-9.82633,0.00383
2,12,-9.77876,0.00333
2,12,-9.73119,0.00288
2,12,-9.68363,0.00248
2,12,-9.63606,0.00213
2,12,-9.5885,0.00182
2,12,-9.54093,0.00154
2,12,-9.49336,0.00131
2,12,-9.4458,0.0011
2,12,-9.39823,0.00093
2,12,-9.35066,0.00077
2,12,-9.3031,0.00065
2,12,-9.25553,0.00054
2,12,-9.20796,0.00044
2,12,-9.1604,0.00036
2,12,-9.11283,0.0003
2,12,-9.06527,0.00024
2,12,-9.0177,0.0002
2,12,-8.97013,0.00016
2,12,-8.92257,0.00013
2,12,-8.875,0.0001
2,12,-8.82743,8e-05
2,12,-8.77987,7e-05
2,12,-8.7323,5e-05
2,12,-8.68473,4e-05
2,12,-8.63717,3e-05
2,12,-8.5896,3e-05
2,12,-8.54204,2e-05
2,12,-8.49447,2e-05
2,12,-8.4469,1e-05
2,12,-8.39934,1e-05
2,12,-8.35177,1e-05
2,12,-8.3042,1e-05
2,12,-8.25664,0.0
2,12,-8.20907,0.0
2,12,-8.1615,0.0
2,12,-8.11394,0.0
2,12,-8.06637,0.0
2,12,-8.01881,0.0
2,12,-7.97124,0.0
2,12,-7.92367,0.0
2,12,-7.87611,0.0
2,12,-7.82854,0.0
2,12,-7.78097,0.0
2,12,-7.73341,0.0
2,12,-7.68584,0.0
2,12,-7.63827,0.0
2,12,-7.59071,0.0
2,12,-7.54314,0.0
2,12,-7.49558,0.0
2,12,-7.44801,0.0
2,12,-7.40044,0.0
2,12,-7.35288,0.0
2,12,-7.30531,0.0
2,12,-7.25774,0.0
2,12,-7.21018,0.0
2,12,-7.16261,0.0
2,12,-7.11504,0.0
2,12,-7.06748,0.0
2,12,-7.01991,0.0
2,12,-6.97235,0.0
2,12,-6.92478,0.0
2,12,-6.87721,0.0
2,12,-6.82965,0.0
2,12,-6.78208,0.0
2,12,-6.73451,0.0
2,12,-6.68695,0.0
2,12,-6.63938,0.0
2,12,-6.59181,0.0
2,12,-6.54425,0.0
2,12,-6.49668,0.0
2,12,-6.44912,0.0
2,12,-6.40155,0.0
2,12,-6.35398,0.0
2,12,-6.30642,0.0
2,12,-6.25885,0.0
2,12,-6.21128,0.0
2,12,-6.16372,0.0
2,12,-6.11615,0.0
2,12,-6.06858,0.0
2,12,-6.02102,0.0
2,12,-5.97345,0.0
2,12,-5.92588,0.0
2,12,-5.87832,0.0
2,12,-5.83075,0.0
2,12,-5.78319,0.0
2,12,-5.73562,0.0
2,12,-5.68805,0.0
2,12,-5.64049,0.0
2,12,-5.59292,0.0
2,12,-5.54535,0.0
2,12,-5.49779,0.0
2,12,-5.45022,0.0
2,12,-5.40265,0.0
2,12,-5.35509,0.0
2,12,-5.30752,0.0
2,12,-5.25996,0.0
2,12,-5.21239,0.0
2,12,-5.16482,0.0
2,12,-5.11726,0.0
2,12,-5.06969,0.0
2,12,-5.02212,0.0
2,12,-4.97456,0.0
2,12,-4.92699,0.0
2,12,-4.87942,0.0
2,12,-4.83186,0.0
2,12,-4.78429,0.0
2,12,-4.73673,0.0
2,12,-4.68916,0.0
2,12,-4.64159,0.0
2,12,-4.59403,0.0
2,12,-4.54646,0.0
2,12,-4.49889,0.0
2,12,-4.45133,0.0
2,12,-4.40376,0.0
2,12,-4.35619,0.0
2,12,-4.30863,0.0
2,12,-4.26106,0.0
2,12,-4.2135,0.0
2,12,-4.16593,0.0
2,12,-4.11836,0.0
2,12,-4.0708,0.0
2,12,-4.02323,0.0
2,12,-3.97566,0.0
2,12,-3.9281,0.0
2,12,-3.88053,0.0
2,12,-3.83296,0.0
2,12,-3.7854,0.0
2,12,-3.73783,0.0
2,12,-3.69027,0.0
2,12,-3.6427,0.0
2,12,-3.59513,0.0
2,12,-3.54757,0.0
2,12,-3.5,0.0
2,12,-3.45243,0.0
2,12,-3.40487,0.0
2,12,-3.3573,0.0
2,12,-3.30973,0.0
2,12,-3.26217,0.0
2,12,-3.2146,0.0
2,12,-3.16704,0.0
2,12,-3.11947,0.0
2,12,-3.0719,0.0
2,12,-3.02434,0.0
2,12,-2.97677,0.0
2,12,-2.9292,0.0
2,12,-2.88164,0.0
2,12,-2.83407,0.0
2,12,-2.7865,0.0
2,12,-2.73894,0.0
2,12,-2.69137,0.0
2,12,-2.64381,0.0
2,12,-2.59624,0.0
2,12,-2.54867,0.0
2,12,-2.50111,0.0
2,12,-2.45354,0.0
2,12,-2.40597,0.0
2,12,-2.35841,0.0
2,12,-2.31084,0.0
2,12,-2.26327,0.0
2,12,-2.21571,0.0
2,12,-2.16814,0.0
2,12,-2.12058,0.0
2,12,-2.07301,0.0
2,12,-2.02544,0.0
2,12,-1.97788,0.0
2,12,-1.93031,0.0
2,12,-1.88274,0.0
2,12,-1.83518,0.0
2,12,-1.78761,0.0
2,12,-1.74004,0.0
2,12,-1.69248,0.0
2,12,-1.64491,0.0
2,12,-1.59735,0.0
2,12,-1.54978,0.0
2,12,-1.50221,0.0
2,12,-1.45465,0.0
2,12,-1.40708,0.0
2,12,-1.35951,0.0
2,12,-1.31195,0.0
2,12,-1.26438,0.0
2,12,-1.21681,0.0
2,12,-1.16925,0.0
2,12,-1.12168,0.0
2,12,-1.07412,0.0
2,12,-1.02655,0.0
2,12,-0.97898,0.0
2,12,-0.93142,0.0
2,12,-0.88385,0.0
2,12,-0.83628,0.0
2,12,-0.78872,0.0
2,12,-0.74115,0.0
2,12,-0.69358,0.0
2,12,-0.64602,0.0
2,12,-0.59845,0.0
2,12,-0.55088,0.0
2,12,-0.50332,0.0
2,12,-0.45575,0.0
2,12,-0.40819,0.0
2,12,-0.36062,0.0
2,12,-0.31305,0.0
2,12,-0.26549,0.0
2,12,-0.21792,0.0
2,12,-0.17035,0.0
2,12,-0.12279,0.0
2,12,-0.07522,0.0
2,12,-0.02765,0.0
2,12,0.01991,0.0
2,12,0.06748,0.0
2,12,0.11504,0.0
2,12,0.16261,0.0
2,12,0.21018,0.0
2,12,0.25774,0.0
2,12,0.30531,0.0
2,12,0.35288,0.0
2,12,0.40044,0.0
2,12,0.44801,0.0
2,12,0.49558,0.0
2,12,0.54314,0.0
2,12,0.59071,0.0
2,12,0.63827,0.0
2,12,0.68584,0.0
2,12,0.73341,0.0
2,12,0.78097,0.0
2,12,0.82854,0.0
2,12,0.87611,0.0
2,12,0.92367,0.0
2,12,0.97124,0.0
2,12,1.01881,0.0
2,12,1.06637,0.0
2,12,1.11394,0.0
2,12,1.1615,0.0
2,12,1.20907,0.0
2,12,1.25664,0.0
2,12,1.3042,0.0
2,12,1.35177,0.0
2,12,1.39934,0.0
2,12,1.4469,1e-05
2,12,1.49447,1e-05
2,12,1.54204,1e-05
2,12,1.5896,1e-05
2,12,1.63717,2e-05
2,12,1.68473,2e-05
2,12,1.7323,3e-05
2,12,1.77987,4e-05
2,12,1.82743,5e-05
2,12,1.875,7e-05
2,12,1.92257,9e-05
2,12,1.97013,0.00011
2,12,2.0177,0.00015
2,12,2.06527,0.00019
2,12,2.11283,0.00024
2,12,2.1604,0.00031
2,12,2.20796,0.00039
2,12,2.25553,0.0005
2,12,2.3031,0.00063
2,12,2.35066,0.00079
2,12,2.39823,0.00099
2,12,2.4458,0.00124
2,12,2.49336,0.00154
2,12,2.54093,0.00192
2,12,2.5885,0.00237
2,12,2.63606,0.00293
2,12,2.68363,0.0036
2,12,2.73119,0.00441
2,12,2.77876,0.00539
2,12,2.82633,0.00655
2,12,2.87389,0.00795
2,12,2.92146,0.00961
2,12,2.96903,0.01158
2,12,3.01659,0.01391
2,12,3.06416,0.01664
2,12,3.11173,0.01985
2,12,3.15929,0.0236
2,12,3.20686,0.02796
2,12,3.25442,0.03302
2,12,3.30199,0.03886
2,12,3.34956,0.04557
2,12,3.39712,0.05327
2,12,3.44469,0.06206
2,12,3.49226,0.07206
2,12,3.53982,0.08339
2,12,3.58739,0.09618
2,12,3.63496,0.11055
2,12,3.68252,0.12664
2,12,3.73009,0.14459
2,12,3.77765,0.16453
2,12,3.82522,0.18659
2,12,3.87279,0.2109
2,12,3.92035,0.23757
2,12,3.96792,0.26672
2,12,4.01549,0.29843
2,12,4.06305,0.3328
2,12,4.11062,0.36987
2,12,4.15819,0.4097
2,12,4.20575,0.45229
2,12,4.25332,0.49763
2,12,4.30088,0.54568
2,12,4.34845,0.59635
2,12,4.39602,0.64954
2,12,4.44358,0.7051
2,12,4.49115,0.76284
2,12,4.53872,0.82254
2,12,4.58628,0.88393
2,12,4.63385,0.94671
2,12,4.68142,1.01054
2,12,4.72898,1.07505
2,12,4.77655,1.13984
2,12,4.82412,1.20447
2,12,4.87168,1.26849
2,12,4.91925,1.33143
2,12,4.96681,1.3928
2,12,5.01438,1.4521
2,12,5.06195,1.50884
2,12,5.10951,1.56253
2,12,5.15708,1.61269
2,12,5.20465,1.65888
2,12,5.25221,1.70065
2,12,5.29978,1.73762
2,12,5.34735,1.76943
2,12,5.39491,1.79577
2,12,5.44248,1.81638
2,12,5.49004,1.83105
2,12,5.53761,1.83965
2,12,5.58518,1.84207
2,12,5.63274,1.8383
2,12,5.68031,1.82837
2,12,5.72788,1.81239
2,12,5.77544,1.79052
2,12,5.82301,1.76296
2,12,5.87058,1.73
2,12,5.91814,1.69196
2,12,5.96571,1.64919
2,12,6.01327,1.6021
2,12,6.06084,1.55113
2,12,6.10841,1.49673
2,12,6.15597,1.43939
2,12,6.20354,1.3796
2,12,6.25111,1.31785
2,12,6.29867,1.25463
2,12,6.34624,1.19044
2,12,6.39381,1.12573
2,12,6.44137,1.06097
2,12,6.48894,0.99657
2,12,6.5365,0.93294
2,12,6.58407,0.87043
2,12,6.63164,0.80939
2,12,6.6792,0.7501
2,12,6.72677,0.69282
2,12,6.77434,0.63776
2,12,6.8219,0.5851
2,12,6.86947,0.53499
2,12,6.91704,0.48753
2,12,6.9646,0.44278
2,12,7.01217,0.4008
2,12,7.05973,0.36157
2,12,7.1073,0.32509
2,12,7.15487,0.2913
2,12,7.20243,0.26016
2,12,7.25,0.23156
2,12,7.29757,0.20541
2,12,7.34513,0.1816
2,12,7.3927,0.16002
2,12,7.44027,0.14052
2,12,7.48783,0.12299
2,12,7.5354,0.10728
2,12,7.58296,0.09326
2,12,7.63053,0.08081
2,12,7.6781,0.06978
2,12,7.72566,0.06005
2,12,7.77323,0.05151
2,12,7.8208,0.04403
2,12,7.86836,0.03751
2,12,7.91593,0.03185
2,12,7.9635,0.02696
2,12,8.01106,0.02274
2,12,8.05863,0.01911
2,12,8.10619,0.01601
2,12,8.15376,0.01337
2,12,8.20133,0.01112
2,12,8.24889,0.00923
2,12,8.29646,0.00763
2,12,8.34403,0.00628
2,12,8.39159,0.00516
2,12,8.43916,0.00422
2,12,8.48673,0.00344
2,12,8.53429,0.0028
2,12,8.58186,0.00227
2,12,8.62942,0.00183
2,12,8.67699,0.00147
2,12,8.72456,0.00118
2,12,8.77212,0.00094
2,12,8.81969,0.00075
2,12,8.86726,0.0006
2,12,8.91482,0.00047
2,12,8.96239,0.00037
2,12,9.00996,0.00029
2,12,9.05752,0.00023
2,12,9.10509,0.00018
2,12,9.15265,0.00014
2,12,9.20022,0.00011
2,12,9.24779,8e-05
2,12,9.29535,6e-05
2,12,9.34292,5e-05
2,12,9.39049,4e-05
2,12,9.43805,3e-05
2,12,9.48562,2e-05
2,12,9.53319,2e-05
2,12,9.58075,1e-05
2,12,9.62832,1e-05
2,12,9.67588,1e-05
2,12,9.72345,1e-05
2,12,9.77102,0.0
2,12,9.81858,0.0
2,12,9.86615,0.0
2,12,9.91372,0.0
2,12,9.96128,0.0
2,12,10.00885,0.0
2,12,10.05642,0.0
2,12,10.10398,0.0
2,12,10.15155,0.0
2,12,10.19912,0.0
2,12,10.24668,0.0
2,12,10.29425,0.0
2,12,10.34181,0.0
2,12,10.38938,0.0
2,12,10.43695,0.0
2,12,10.48451,0.0
2,12,10.53208,0.0
2,12,10.57965,0.0
2,12,10.62721,0.0
2,12,10.67478,0.0
2,12,10.72235,0.0
2,12,10.76991,0.0
2,12,10.81748,0.0
2,12,10.86504,0.0
2,12,10.91261,0.0
2,12,10.96018,0.0
2,12,11.00774,0.0
2,12,11.05531,0.0
2,12,11.10288,0.0
2,12,11.15044,0.0
2,12,11.19801,0.0
2,12,11.24558,0.0
2,12,11.29314,0.0
2,12,11.34071,0.0
2,12,11.38827,0.0
2,12,11.43584,0.0
2,12,11.48341,0.0
2,12,11.53097,0.0
2,12,11.57854,0.0
2,12,11.62611,0.0
2,12,11.67367,0.0
2,12,11.72124,0.0
2,12,11.76881,0.0
2,12,11.81637,0.0
2,12,11.86394,0.0
2,12,11.9115,0.0
2,12,11.95907,0.0
2,12,12.00664,0.0
2,12,12.0542,0.0
2,12,12.10177,0.0
2,12,12.14934,0.0
2,12,12.1969,0.0
2,12,12.24447,0.0
2,12,12.29204,0.0
2,12,12.3396,0.0
2,12,12.38717,0.0
2,12,12.43473,0.0
2,12,12.4823,0.0
2,12,12.52987,0.0
2,12,12.57743,0.0
2,12,12.625,0.0
2,12,12.67257,0.0
2,12,12.72013,0.0
2,12,12.7677,0.0
2,12,12.81527,0.0
2,12,12.86283,0.0
2,12,12.9104,0.0
2,12,12.95796,0.0
2,12,13.00553,0.0
2,12,13.0531,0.0
2,12,13.10066,0.0
2,12,13.14823,0.0
2,12,13.1958,0.0
2,12,13.24336,0.0
2,12,13.29093,0.0
2,12,13.3385,0.0
2,12,13.38606,0.0
2,12,13.43363,0.0
2,12,13.48119,0.0
2,12,13.52876,0.0
2,12,13.57633,0.0
2,12,13.62389,0.0
2,12,13.67146,0.0
2,12,13.71903,0.0
2,12,13.76659,0.0
2,12,13.81416,0.0
2,12,13.86173,0.0
2,12,13.90929,0.0
2,12,13.95686,0.0
2,12,14.00442,0.0
2,12,14.05199,0.0
2,12,14.09956,0.0
2,12,14.14712,0.0
2,12,14.19469,0.0
2,12,14.24226,0.0
2,12,14.28982,0.0
2,12,14.33739,0.0
2,12,14.38496,0.0
2,12,14.43252,0.0
2,12,14.48009,0.0
2,12,14.52765,0.0
2,12,14.57522,0.0
2,12,14.62279,0.0
2,12,14.67035,0.0
2,12,14.71792,0.0
2,12,14.76549,0.0
2,12,14.81305,0.0
2,12,14.86062,0.0
2,12,14.90819,0.0
2,12,14.95575,0.0
2,12,15.00332,0.0
2,12,15.05088,0.0
2,12,15.09845,0.0
2,12,15.14602,0.0
2,12,15.19358,0.0
2,12,15.24115,0.0
2,12,15.28872,0.0
2,12,15.33628,0.0
2,12,15.38385,0.0
2,12,15.43142,0.0
2,12,15.47898,0.0
2,12,15.52655,0.0
2,12,15.57412,0.0
2,12,15.62168,0.0
2,12,15.66925,0.0
2,12,15.71681,0.0
2,12,15.76438,0.0
2,12,15.81195,0.0
2,12,15.85951,0.0
2,12,15.90708,0.0
2,12,15.95465,0.0
2,12,16.00221,0.0
2,12,16.04978,0.0
2,12,16.09735,0.0
2,12,16.14491,0.0
2,12,16.19248,0.0
2,12,16.24004,0.0
2,12,16.28761,0.0
2,12,16.33518,0.0
2,12,16.38274,0.0
2,12,16.43031,0.0
2,12,16.47788,0.0
2,12,16.52544,0.0
2,12,16.57301,0.0
2,12,16.62058,0.0
2,12,16.66814,0.0
2,12,16.71571,0.0
2,12,16.76327,0.0
2,12,16.81084,0.0
2,12,16.85841,0.0
2,12,16.90597,0.0
2,12,16.95354,0.0
2,12,17.00111,0.0
2,12,17.04867,0.0
2,12,17.09624,0.0
2,12,17.14381,0.0
2,12,17.19137,0.0
2,12,17.23894,0.0
2,12,17.2865,0.0
2,12,17.33407,0.0
2,12,17.38164,0.0
2,12,17.4292,0.0
2,12,17.47677,0.0
2,12,17.52434,0.0
2,12,17.5719,0.0
2,12,17.61947,0.0
2,12,17.66704,0.0
2,12,17.7146,0.0
2,12,17.76217,0.0
2,12,17.80973,0.0
2,12,17.8573,0.0
2,12,17.90487,0.0
2,12,17.95243,0.0
2,12,18.0,0.0
2,16,-25.0,0.0
2,16,-24.95243,0.0
2,16,-24.90487,0.0
2,16,-24.8573,0.0
2,16,-24.80973,0.0
2,16,-24.76217,0.0
2,16,-24.7146,0.0
2,16,-24.66704,0.0
2,16,-24.61947,0.0
2,16,-24.5719,0.0
2,16,-24.52434,0.0
2,16,-24.47677,0.0
2,16,-24.4292,0.0
2,16,-24.38164,0.0
2,16,-24.33407,0.0
2,16,-24.2865,0.0
2,16,-24.23894,0.0
